"caseid","Treated","Treated_timer","weight_w2","Salience_1","Salience_2","Salience_3","Concern_humanity","Concern_myself","Govt","Highway","Policy_tax","Policy_goal","Behavior_donate","Behavior_march","Concern_humanity_w2","Concern_myself_w2","Govt_w2","Highway_w2","Policy_tax_w2","Policy_goal_w2","Behavior_donate_w2","Behavior_march_w2","Control_heardaction","Salience_1_w2","Salience_2_w2","Salience_3_w2","FT_next_block","FT_next","region","gender","age","profile_age_rec","hovedstaden","FT_next_wing","SalienceClim_any","SalienceClim_any_w2","SalienceClim_noenv","Manipulation_answer","Manipulation_correct","Manipulation_protest","SalienceClim_any_diff","Concern_humanity_diff","Concern_myself_diff","Govt_diff","Highway_diff","Policy_tax_diff","Policy_goal_diff","Behavior_donate_diff","Behavior_march_diff","Concern_diff","Policy_diff","Behavior_diff","Concern","Policy","Behavior","Concern_w2","Policy_w2","Behavior_w2"
5696102790,1,47.181,0.576652232053,"Klimaforandringer","Krig i verden","Ulighed i samfundet",7,7,4,3,5,5,NA,NA,7,7,4,3,5,3,NA,NA,NA,"Klimaforandringer","Ved ikke","Ved ikke",1,"A. Socialdemokratiet","Capital region","Female",72,"55+",TRUE,"left",TRUE,TRUE,TRUE,"Ved ikke",0,0,0,0,0,0,0,0,-2,NA,NA,0,-1,NA,7,5,NA,7,4,NA
5696102796,1,11.788,1.3143564053,"miljø","sundhed","uddannelse",7,7,3,2,2,4,6,6,7,7,3,2,4,5,4,4,NA,"klima","energi","sundhed",NA,"Har ikke stemmeret","Southern Denmark","Female",53,"35-54",FALSE,"other",TRUE,TRUE,FALSE,"Ved ikke",0,0,0,0,0,0,0,2,1,-2,-2,0,1.5,-2,7,3,6,7,4.5,4
5696102804,1,42.799,0.521438518709,"Manglemde velfærd","Ældrepleje","Påvirkninger af krig",1,1,7,2,1,2,1,1,6,4,4,1,2,3,1,1,NA,"Hospitaler","Ældrepleje","Uintegrerede indvandre",NA,"Ved ikke","Capital region","Male",61,"55+",TRUE,"other",FALSE,FALSE,FALSE,"CO2 reduktion",1,0,0,5,3,-3,-1,1,1,0,0,4,1,0,1,1.5,1,5,2.5,1
5696102806,0,0,1.19325635006,"Indvandring","Manglende hjælp til ældre","Bedre økonomi til folke og førtidspensionister",4,2,4,2,1,3,1,1,4,1,4,1,2,2,1,1,0,"Indvandring","","",2,"O. Dansk Folkeparti","Southern Denmark","Male",59,"55+",FALSE,"right",FALSE,FALSE,FALSE,NA,0,0,0,0,-1,0,-1,1,-1,0,0,-0.5,0,0,3,2,1,2.5,2,1
5696102838,1,28.31,1.50203960092,"Økonomi","Inflation","Krig",3,1,2,2,1,2,1,1,4,4,2,2,1,3,1,1,NA,"Økonomi","Sygehuse","Arbejdsløshed",2,"I. Liberal Alliance","North Jutland","Male",38,"35-54",FALSE,"right",FALSE,FALSE,FALSE,"Klimaforandringer",1,0,0,1,3,0,0,0,1,0,0,2,0.5,0,2,1.5,1,4,2,1
5696134646,0,0,1.3143564053,"Psykiatri","Ældrepleje","",5,4,NA,2,4,4,1,1,5,5,3,2,1,4,1,1,0,"Psykiatri","Høje fødevarepriser","",2,"C. Det Konservative Folkeparti","Southern Denmark","Female",43,"35-54",FALSE,"right",FALSE,FALSE,FALSE,NA,0,0,0,0,1,NA,0,-3,0,0,0,0.5,-1.5,0,4.5,4,1,5,2.5,1
5696134684,0,0,1.25612305182,"Inhabil regering","Beukrati","Mig mig mig kultur",4,1,NA,1,1,2,1,1,2,2,3,2,1,1,1,1,0,"Beukrati","Regler for alt","Dårlig forvaltning af landets økonomi",2,"I. Liberal Alliance","Zealand","Male",40,"35-54",FALSE,"right",FALSE,FALSE,FALSE,NA,0,0,0,-2,1,NA,1,0,-1,0,0,-0.5,-0.5,0,2.5,1.5,1,2,1,1
5696138656,0,0,0.687435401644,"Immigration","","",4,3,4,3,3,3,4,4,3,4,4,NA,NA,NA,NA,NA,0,"Pris stigninger","Immigration","",NA,"Har ikke stemmeret","Capital region","Female",30,"18-34",TRUE,"other",FALSE,FALSE,FALSE,NA,0,0,0,-1,1,0,NA,NA,NA,NA,NA,0,NA,NA,3.5,NA,NA,3.5,NA,NA
5696185788,1,92.153,1.03086538673,"Indvandring","indvandere","bander",NA,6,3,3,3,3,1,1,5,5,NA,NA,3,NA,1,1,NA,"Indvandere der ikke vil leve under danske normer","folk der føler sig krænket","politikkere der ikke opfører sig ordentligt",2,"Æ. Danmarksdemokraterne - Inger Støjberg","North Jutland","Female",54,"35-54",FALSE,"right",FALSE,FALSE,FALSE,"Ved ikke",0,0,0,NA,-1,NA,NA,0,NA,0,0,-1,0,0,6,3,1,5,3,1
5696185792,0,0,0.643393365977,"Krig","Velfærd","Sikre fremtiden",4,4,5,3,2,2,2,1,3,5,5,3,2,2,1,1,0,"Krig og usikkerhed","Sundhed","",2,"C. Det Konservative Folkeparti","Capital region","Female",36,"35-54",TRUE,"right",FALSE,FALSE,FALSE,NA,0,0,0,-1,1,0,0,0,0,-1,0,0,0,-0.5,4,2,1.5,4,2,1
5696185794,1,2.7,1.3143564053,"Velfærd","","",NA,4,NA,4,2,NA,4,4,4,4,4,2,3,3,1,1,NA,"Kriminalitet","Ældrepleje","Pressede unge",NA,"Ved ikke","Southern Denmark","Female",41,"35-54",FALSE,"other",FALSE,FALSE,FALSE,"Ved ikke",0,0,0,NA,0,NA,-2,1,NA,-3,-3,0,1,-3,4,2,4,4,3,1
5696185796,0,0,1.2562057319,"Regeringen","Økonomi","Immigrationsproblemer",4,4,7,5,1,2,5,6,3,7,7,4,1,2,4,5,0,"Sundhedssektoren","Forsvaret","Klima",2,"I. Liberal Alliance","Zealand","Female",49,"35-54",FALSE,"right",FALSE,TRUE,FALSE,NA,0,0,1,-1,3,0,-1,0,0,-1,-1,1,0,-1,4,1.5,5.5,5,1.5,4.5
5696185798,0,0,1.19325635006,"havmiljø","integration","sundhed sektor",6,5,3,4,4,4,4,4,6,5,3,4,4,4,5,3,0,"grøn omstilling","arbejdskraft","sygehusvæsen",1,"A. Socialdemokratiet","Southern Denmark","Male",62,"55+",FALSE,"left",TRUE,FALSE,FALSE,NA,0,0,-1,0,0,0,0,0,0,1,-1,0,0,0,5.5,4,4,5.5,4,4
5696264364,1,45.162,1.00048482835,"Indvandring","Sundhedsvæsenet","Uddannelsessystemet",5,4,3,2,4,4,1,1,4,4,4,2,3,4,1,1,NA,"Invandring","Sundhedspleje","Undervisning",2,"I. Liberal Alliance","North Jutland","Male",70,"55+",FALSE,"right",FALSE,FALSE,FALSE,"Klimaindsatsen",1,0,0,-1,0,1,0,-1,0,0,0,-0.5,-0.5,0,4.5,4,1,4,3.5,1
5696264370,0,0,1.00048482835,"Velfærd","Demografi","Klima",3,4,1,1,1,3,1,1,5,3,1,1,2,3,1,1,0,"Ældreområdet","Det specialiserede område","Grøn strøm",1,"A. Socialdemokratiet","North Jutland","Male",71,"55+",FALSE,"left",TRUE,FALSE,TRUE,NA,0,0,-1,2,-1,0,0,1,0,0,0,0.5,0.5,0,3.5,2,1,4,2.5,1
5696264372,1,52.865,1.22539677105,"terror","ældre","miljø",5,4,3,3,2,3,1,1,4,4,4,3,3,3,1,1,NA,"klima","klima","klima",1,"A. Socialdemokratiet","Southern Denmark","Female",68,"55+",FALSE,"left",TRUE,TRUE,FALSE,"Ved ikke",0,0,0,-1,0,1,0,1,0,0,0,-0.5,0.5,0,4.5,2.5,1,4,3,1
5696264374,1,93.501,1.22539677105,"Sundhedsvæsen","Ældreomsorg","Uddannelsesområde",6,6,3,4,3,3,2,2,2,1,5,4,3,4,4,5,NA,"CO2 udledning","Sundhedsvæsenet","Ældresektoren",2,"C. Det Konservative Folkeparti","Southern Denmark","Female",78,"55+",FALSE,"right",FALSE,FALSE,FALSE,"Drop de nye motorveje",1,0,0,-4,-5,2,0,0,1,2,3,-4.5,0.5,2.5,6,3,2,1.5,3.5,4.5
5696264376,1,29.268,0.521438518709,"Klimaforandringer","Velfærdsstaten","Vores politikere",7,5,3,2,5,4,1,1,6,4,5,NA,4,4,NA,NA,NA,"Danskernes egoisme","Dårlige politikere","Klimaudfordringerne",3,"M. Moderaterne","Capital region","Male",60,"55+",TRUE,"right",TRUE,TRUE,TRUE,"Klimaforandringerne og at politikerne ikke gør nok",1,0,0,-1,-1,2,NA,-1,0,NA,NA,-1,-0.5,NA,6,4.5,NA,5,4,NA
5696285562,0,0,1.24660952724,"Forsvar","Inflationen","Energi",5,5,3,2,4,4,2,2,4,3,5,2,5,3,4,1,0,"Energi krise","Inflationen","Forsvar",NA,"Ved ikke","Capital region","Male",25,"18-34",TRUE,"other",FALSE,FALSE,FALSE,NA,0,0,0,-1,-2,2,0,1,-1,2,-1,-1.5,0,0.5,5,4,2,3.5,4,2.5
5696294406,1,14.124,1.17405547735,"inflationen","høje skatter","indvandring",NA,NA,NA,NA,1,NA,1,1,5,5,3,NA,1,NA,1,1,NA,"krig","inflation","høje priser",NA,"Ved ikke","Zealand","Male",33,"18-34",FALSE,"other",FALSE,FALSE,FALSE,"Ved ikke",0,0,0,NA,NA,NA,NA,0,NA,0,0,NA,0,0,NA,1,1,NA,1,1
5696332366,0,0,1.2562057319,"Økonomi","Klima","Velfærd",7,6,3,3,4,4,1,1,7,5,3,3,3,4,1,1,0,"Økomini","Klima","Sundhedsvæsen",1,"A. Socialdemokratiet","Zealand","Female",40,"35-54",FALSE,"left",TRUE,TRUE,TRUE,NA,0,0,0,0,-1,0,0,-1,0,0,0,-0.5,-0.5,0,6.5,4,1,6,3.5,1
5696342718,0,0,1.95888012612,"Klima","Sundhedssektoren","Fattigdom",7,7,6,4,4,NA,5,1,7,7,7,5,4,4,5,3,0,"Klima","Sundhed","Forskel på rig og fattig",NA,"Ved ikke","North Jutland","Female",56,"55+",FALSE,"other",TRUE,TRUE,TRUE,NA,0,0,0,0,0,1,1,0,NA,0,2,0,0,1,7,4,3,7,4,4
5696342738,0,0,0.687435401644,"Klima","Landbrugets svineri","Uligheden",7,7,7,5,5,5,7,7,7,7,7,5,5,5,7,7,1,"Klima","Uretfærdighed","Racisme",NA,"Vil ikke stemme","Capital region","Female",32,"18-34",TRUE,"other",TRUE,TRUE,TRUE,"Klima",1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,7,5,7
5696342778,1,27.1,1.00048482835,"Krig","Energi","Sociale problemer",4,4,4,3,3,3,4,4,6,5,2,2,4,2,1,1,NA,"økonomi","klima","sundhedsvæsen",NA,"Ved ikke","North Jutland","Male",74,"55+",FALSE,"other",FALSE,TRUE,FALSE,"klima",1,0,1,2,1,-2,-1,1,-1,-3,-3,1.5,0,-3,4,3,4,5.5,3,1
5696342784,1,5.301,1.22539677105,"Økonomi","Klima","Intregresion",5,5,3,2,3,4,6,3,5,5,5,3,3,3,7,1,NA,"Økonomi","Sundhedssektoren","Klima",2,"I. Liberal Alliance","Southern Denmark","Female",57,"55+",FALSE,"right",TRUE,TRUE,TRUE,"Ved ikke",0,0,0,0,0,2,1,0,-1,1,-2,0,-0.5,-0.5,5,3.5,4.5,5,3,4
5696368926,0,0,0.521438518709,"krige i Ukr og Isr","skattelettelser","høje forbrugerpriser",6,5,3,5,4,3,1,1,5,5,4,5,4,4,1,1,0,"Krige","Økonomi","Sundhed",NA,"Ved ikke","Capital region","Male",68,"55+",TRUE,"other",FALSE,FALSE,FALSE,NA,0,0,0,-1,0,1,0,0,1,0,0,-0.5,0.5,0,5.5,3.5,1,5,4,1
5696368932,1,12.723,1.24751841757,"Inflation","Sundhedsvæsen","Daginstitutioner",5,1,1,1,1,3,5,4,5,4,4,3,2,4,3,1,NA,"Institioner nomering","Sundhedsvæsenet","Økonomi",2,"K. KD - Kristendemokraterne","Zealand","Female",23,"18-34",FALSE,"right",FALSE,FALSE,FALSE,"Ved ikke",0,0,0,0,3,3,2,1,1,-2,-3,1.5,1,-2.5,3,2,4.5,4.5,3,2
5696383144,0,0,1.3143564053,"klima","krig i verden","sundhedsvæsen",7,7,5,3,5,5,3,5,7,7,7,4,5,5,7,7,0,"klima","krig","sundhed",1,"F. SF - Socialistisk Folkeparti","Southern Denmark","Female",47,"35-54",FALSE,"left",TRUE,TRUE,TRUE,NA,0,0,0,0,0,2,1,0,0,4,2,0,0,3,7,5,4,7,5,7
5696423342,0,0,0.687435401644,"Alt er for dyrt","Dårlig løn til pædagoger","For lidt uddannede pædagoger",7,4,5,NA,4,3,4,4,7,7,4,3,3,3,3,3,0,"Dårlig løn til pædagoger og derfor mangel","Alt er for dyrt","Alt er dyrt",2,"Æ. Danmarksdemokraterne - Inger Støjberg","Capital region","Female",31,"18-34",TRUE,"right",FALSE,FALSE,FALSE,NA,0,0,0,0,3,-1,NA,-1,0,-1,-1,1.5,-0.5,-1,5.5,3.5,4,7,3,3
5696423346,0,0,0.687435401644,"inflation","boligpris","klimaforandring",7,6,6,NA,3,4,5,2,7,6,5,3,5,4,5,3,0,"klima","økonomikris","hus",NA,"Vil ikke svare","Capital region","Female",22,"18-34",TRUE,"other",TRUE,TRUE,TRUE,NA,0,0,0,0,0,-1,NA,2,0,0,1,0,1,0.5,6.5,3.5,3.5,6.5,4.5,4
5696453562,0,0,1.40264987432,"Klima","Suhed","",6,6,2,1,5,5,5,6,7,7,2,2,4,4,6,6,1,"Klima","","",1,"Å. Alternativet","Middle Jutland","Male",26,"18-34",FALSE,"left",TRUE,TRUE,TRUE,"Ved ikke",0,0,0,1,1,0,1,-1,-1,1,0,1,-1,0.5,6,5,5.5,7,4,6
5696453880,1,60.994,0.576652232053,"Sundhedsområdet","Socialområdet","Mangel på sygeplejersker og pædagoger",3,3,5,4,4,4,4,4,6,6,3,4,4,4,4,4,NA,"Sundhedsvæsnet","Klimaet","Psykiatrien",1,"A. Socialdemokratiet","Capital region","Female",60,"55+",TRUE,"left",FALSE,TRUE,FALSE,"Klimaet",1,0,1,3,3,-2,0,0,0,0,0,3,0,0,3,4,4,6,4,4
5696453882,0,0,0.734538285415,"Dårlig velfærd","Social dumping","Øgende ulighed",6,5,6,NA,3,4,1,1,6,4,4,3,2,NA,1,1,0,"Social dumping","Forringelse af velfærd","Den danske model er truet",1,"Ø. Enhedslisten - De Rød-Grønne","Capital region","Male",54,"35-54",TRUE,"left",FALSE,FALSE,FALSE,NA,0,0,0,0,-1,-2,NA,-1,NA,0,0,-0.5,-1,0,5.5,3,1,5,2,1
5696453884,1,6.36,0.521438518709,"krig","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ved det ikke","","",NA,"Vil ikke svare","Capital region","Male",81,"55+",TRUE,"other",FALSE,FALSE,FALSE,"Ved ikke",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5696468552,1,42.822,0.521438518709,"indvandring","kriminalitet","pensionisterne",7,6,5,3,1,1,1,1,6,6,7,2,3,3,NA,1,NA,"kriminalitet","integration","inflationen",2,"O. Dansk Folkeparti","Capital region","Male",66,"55+",TRUE,"right",FALSE,FALSE,FALSE,"bygning af motorveje",1,0,0,-1,0,2,-1,2,2,NA,0,-0.5,2,0,6.5,1,1,6,3,1
5696468554,1,506.286,0.576652232053,"Velfærd","Klima","Økonomi",5,5,4,4,5,4,1,1,6,6,3,3,4,4,1,1,NA,"klimakampen","dårligt fungerende sygehuse","stor forskel på rig og fattig",1,"A. Socialdemokratiet","Capital region","Female",70,"55+",TRUE,"left",TRUE,TRUE,TRUE,"at der skal bygges flere motorveje",1,0,0,1,1,-1,-1,-1,0,0,0,1,-0.5,0,5,4.5,1,6,4,1
5696468556,0,0,0.521438518709,"regering","troværdighed","krimalitet",1,4,7,3,1,1,1,1,1,1,4,2,2,1,1,4,1,"regeringen","klima","hospitalet",2,"Æ. Danmarksdemokraterne - Inger Støjberg","Capital region","Male",79,"55+",TRUE,"right",FALSE,TRUE,FALSE,"motorveje",1,0,1,0,-3,-3,-1,1,0,0,3,-1.5,0.5,1.5,2.5,1,1,1,1.5,2.5
5696512430,0,0,1.25612305182,"Indvandring","Forsyningssikkerhed af strøm, vand, benzin til fornuftige penge uden påtvunget kunstig inflation","Militær sikkerhed",1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,"Forsyningssikkerhed","Militær sikkerhed","Ud med palistinademonstranterne",2,"I. Liberal Alliance","Zealand","Male",52,"35-54",FALSE,"right",FALSE,FALSE,FALSE,"Klima",1,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5696530732,0,0,1.51971896474,"Klima","Uddannelse","Krig",5,5,5,4,3,4,3,2,5,3,6,4,3,4,1,1,0,"Klima","Krig","Velfærd",1,"Ø. Enhedslisten - De Rød-Grønne","Southern Denmark","Male",24,"18-34",FALSE,"left",TRUE,TRUE,TRUE,NA,0,0,0,0,-2,1,0,0,0,-2,-1,-1,0,-1.5,5,3.5,2.5,4,3.5,1
5696541676,1,5.415,1.24660952724,"Sundhed","Skat","Uddanelse",3,3,5,2,1,2,3,4,4,4,4,3,3,3,4,4,NA,"Inflation","Krig","Klima",3,"M. Moderaterne","Capital region","Male",33,"18-34",TRUE,"right",FALSE,TRUE,FALSE,"Ved ikke",0,0,1,1,1,-1,1,2,1,1,0,1,1.5,0.5,3,1.5,3.5,4,3,4
5696593576,0,0,1.3380885417,"Egoisme","","",1,1,4,4,3,3,1,1,1,1,6,5,3,3,1,1,0,"Kriminalitet","Egoisme","Ansvarsløshed",1,"A. Socialdemokratiet","Southern Denmark","Male",40,"35-54",FALSE,"left",FALSE,FALSE,FALSE,NA,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,3,1,1,3,1
5696596448,1,18.783,1.40264987432,"Klima","Sundhed","Sammenhængskraft",6,4,4,NA,4,4,2,2,6,5,6,4,4,4,3,3,NA,"Klima","Sundhed","Ungdom",1,"B. Radikale Venstre","Middle Jutland","Male",21,"18-34",FALSE,"left",TRUE,TRUE,TRUE,"Klima",1,0,0,0,1,2,NA,0,0,1,1,0.5,0,1,5,4,2,5.5,4,3
5696604352,0,0,1.95888012612,"Flygtninge","Sundhedsvæsenet","Ældre politikken",4,3,3,4,1,3,1,1,4,2,2,2,1,3,1,1,0,"Indvandring","Sundhedsvæsenet","Pris udviklingen",2,"Æ. Danmarksdemokraterne - Inger Støjberg","North Jutland","Female",62,"55+",FALSE,"right",FALSE,FALSE,FALSE,NA,0,0,0,0,-1,-1,-2,0,0,0,0,-0.5,0,0,3.5,2,1,3,2,1
5696604356,0,0,1.19325635006,"Sygehuse","Arbejdsudbud","Klima",5,6,6,3,4,4,1,1,7,4,5,3,4,NA,1,1,1,"Sundheds politikken","Miljø","Sikkerhed",2,"C. Det Konservative Folkeparti","Southern Denmark","Male",59,"55+",FALSE,"right",TRUE,TRUE,TRUE,"Ved ikke",0,0,0,2,-2,-1,0,0,NA,0,0,0,0,0,5.5,4,1,5.5,4,1
5696604358,1,17.833,0.687435401644,"Klima","Støtte angående ofre i krig","Velfærd (især psykiatrien)",7,7,4,3,5,5,5,4,7,7,4,4,4,5,4,4,NA,"Klima","Mentalt helbred","Sundhedssektoren",1,"B. Radikale Venstre","Capital region","Female",21,"18-34",TRUE,"left",TRUE,TRUE,TRUE,"Klima - vil ikke have flere moterveje som fremmer bilforbruget",1,0,0,0,0,0,1,-1,0,-1,0,0,-0.5,-0.5,7,5,4.5,7,4.5,4
5696604364,0,0,0.643393365977,"Stress og dårlige vilkår i den offentlige sektor","Krig i Ukraine og Israel","Demografisk fordeling, mange ældre",5,7,4,3,2,5,3,5,5,5,3,2,2,4,5,3,0,"Mette Frederiksens overdrevne kontrol og ensretning","Arbejdsmiljø i den offentlige sektor / stress","ensomhed",1,"Ø. Enhedslisten - De Rød-Grønne","Capital region","Female",43,"35-54",TRUE,"left",FALSE,TRUE,FALSE,NA,0,0,1,0,-2,-1,-1,0,-1,2,-2,-1,-0.5,0,6,3.5,4,5,3,4
5696636170,1,71.185,1.00048482835,"Ældrepleje","Sundhed/sygehuse","For lav folkepension",3,4,5,2,1,3,1,1,2,3,4,1,1,3,1,1,NA,"Dårlig sundhedsvæsen","Dårlig ældrepleje","Ulighed i samfundet",1,"F. SF - Socialistisk Folkeparti","North Jutland","Male",67,"55+",FALSE,"left",FALSE,FALSE,FALSE,"udbygning af motorvejsnettet",1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,3.5,2,1,2.5,2,1
5696685262,0,0,0.576652232053,"Krig","Kriminele","Indvandring",5,5,4,3,3,3,1,1,4,4,4,3,3,3,1,1,0,"Dyrt mad","Dyrt brændstof","Lægemangel",2,"Æ. Danmarksdemokraterne - Inger Støjberg","Capital region","Female",80,"55+",TRUE,"right",FALSE,FALSE,FALSE,NA,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,0,5,3,1,4,3,1
5696688754,1,3.73,1.24660952724,"Miljø","Luftforurening","Økonomi",6,6,7,NA,NA,NA,4,4,7,6,6,4,4,4,NA,NA,NA,"Klima","Luftforurening","Økonomi",1,"Ø. Enhedslisten - De Rød-Grønne","Capital region","Male",33,"18-34",TRUE,"left",TRUE,TRUE,FALSE,"Ved ikke",0,0,0,1,0,-1,NA,NA,NA,NA,NA,0.5,NA,NA,6,NA,NA,6.5,NA,NA
5696689928,1,38.314,1.40264987432,"Ukraine","Økonomi","Svage",5,6,3,2,3,4,5,5,5,5,3,2,4,4,5,5,NA,"Klima","Krigen i ukraine","Politiets opførelse og effektivitet",2,"I. Liberal Alliance","Middle Jutland","Male",23,"18-34",FALSE,"right",FALSE,TRUE,FALSE,"Ved ikke",0,0,1,0,-1,0,0,1,0,0,0,-0.5,0.5,0,5.5,3.5,5,5,4,5
5696698302,0,0,0.734538285415,"Presset offentlig sektor","Islamisme","Klima",7,5,5,4,2,4,4,1,7,6,7,4,4,4,2,1,1,"Sundhedsvæsen","Udlændinge","Klima",2,"C. Det Konservative Folkeparti","Capital region","Male",48,"35-54",TRUE,"right",TRUE,TRUE,TRUE,"Ved ikke",0,0,0,0,1,2,0,2,0,-2,0,0.5,1,-1,6,3,2.5,6.5,4,1.5
5696698352,1,3.252,1.27893094302,"Økonomi","Sundhed","",7,4,4,NA,NA,NA,NA,1,6,3,4,NA,NA,NA,NA,NA,NA,"Pas","","",NA,"Vil stemme blankt","North Jutland","Female",30,"18-34",FALSE,"other",FALSE,FALSE,FALSE,"Ved ikke",0,0,0,-1,-1,0,NA,NA,NA,NA,NA,-1,NA,NA,5.5,NA,NA,4.5,NA,NA
5696698356,1,11.661,0.576652232053,"At hæve Folkepension","Renten skal ned","Momsen skal ned på 20%",4,4,4,3,1,1,1,1,4,4,4,3,3,3,4,4,NA,"Klima","Energi","Skat",1,"A. Socialdemokratiet","Capital region","Female",66,"55+",TRUE,"left",FALSE,TRUE,FALSE,"Ved ikke",0,0,1,0,0,0,0,2,2,3,3,0,2,3,4,1,1,4,3,4
5696698522,1,47.219,1.3380885417,"Sundhedsvæsenet","Ældreområdet","Forsvaret",1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,NA,"Sundhedsvæsenet","Forsvaret","Ældreplejen",2,"I. Liberal Alliance","Southern Denmark","Male",36,"35-54",FALSE,"right",FALSE,FALSE,FALSE,"Udvidelse af motorvejsnettet",1,0,0,0,0,0,-2,0,0,0,0,0,0,0,1,1,1,1,1,1
5696730694,0,0,1.51971896474,"For mange indvandre","For lang ventetid i psykiatrien","Regeringen vil bestemme for meget over danskerne, hvad vi må og ikke må.",6,6,4,5,1,3,4,NA,6,4,1,3,1,3,1,1,0,"For mange indvandrer","Lang ventetid i psykiatrien","Høje priser",2,"O. Dansk Folkeparti","Southern Denmark","Male",34,"18-34",FALSE,"right",FALSE,FALSE,FALSE,NA,0,0,0,0,-2,-3,-2,0,0,-3,NA,-1,0,-3,6,2,4,5,2,1
5696730700,1,42.418,1.4852295591,"Integration","Ældreplejen","Sygehusvæsnet",1,1,NA,4,1,2,1,1,2,4,NA,4,2,2,1,1,NA,"Indvandring","Ældrepleje","Sundhed",NA,"Vil ikke stemme","Zealand","Female",75,"55+",FALSE,"other",FALSE,FALSE,FALSE,"Stop for flere motorveje",1,0,0,1,3,NA,0,1,0,0,0,2,0.5,0,1,1.5,1,3,2,1
5696730702,1,65.941,0.734538285415,"Kvaliteten af folkeskoleuddannelsen","Kvaliteten af gymnasieuddannelsen","Kvaliteten af universitetsuddannelserne",6,4,7,3,3,4,1,1,5,4,NA,2,4,5,3,1,NA,"Krigene i Europa og Mellemøsten","Den muslimske terror","Den dårligt uddannede ungdom",2,"C. Det Konservative Folkeparti","Capital region","Male",50,"35-54",TRUE,"right",FALSE,FALSE,FALSE,"Regeringens vilje til at bygge flere motorveje",1,0,0,-1,0,NA,-1,1,1,2,0,-0.5,1,1,5,3.5,1,4.5,4.5,2
5696735496,0,0,0.643393365977,"Ved ikke","","",1,1,4,2,3,3,2,2,4,1,NA,2,3,3,4,4,0,"Ved ikke","","",NA,"Vil ikke svare","Capital region","Female",49,"35-54",TRUE,"other",FALSE,FALSE,FALSE,NA,0,0,0,3,0,NA,0,0,0,2,2,1.5,0,2,1,3,2,2.5,3,4
5696745490,0,0,1.19325635006,"sundhedspersonale","tilpasning af den offentlige sektor","bureaukrati",5,4,4,1,1,4,1,1,4,5,5,2,2,3,1,1,0,"Bureaukrati i det offentlige","Mangel på arbejdskraft","Miljø",3,"M. Moderaterne","Southern Denmark","Male",61,"55+",FALSE,"right",FALSE,TRUE,FALSE,NA,0,0,1,-1,1,1,1,1,-1,0,0,0,0,0,4.5,2.5,1,4.5,2.5,1
5696788808,0,0,0.576652232053,"Mangel på personale","Dårlig psykiatri","Miljø",3,3,5,3,3,3,1,1,7,7,4,3,5,5,NA,NA,0,"Mangel på personale","Miljø","Inflation",1,"F. SF - Socialistisk Folkeparti","Capital region","Female",71,"55+",TRUE,"left",TRUE,TRUE,FALSE,NA,0,0,0,4,4,-1,0,2,2,NA,NA,4,2,NA,3,3,NA,7,5,NA
5696788812,0,0,0.521438518709,"Klima","nedskæringer i kommuner","Regeringen",7,7,7,5,5,5,7,7,7,6,5,5,3,4,7,3,1,"Klima","Ligestilling","Krig",1,"Ø. Enhedslisten - De Rød-Grønne","Capital region","Male",68,"55+",TRUE,"left",TRUE,TRUE,TRUE,"Klimaet",1,0,0,0,-1,-2,0,-2,-1,0,-4,-0.5,-1.5,-2,7,5,7,6.5,3.5,5
5696817002,0,0,0.687435401644,"Klimaforandringer","Kløften mellem rig og fattig","Sundhedsvæsnet smuldrer, herunder særligt psykiatrien",7,7,7,4,5,5,6,6,7,7,6,3,5,5,6,7,0,"Kløften mellem rig og fattig","Klimaforandringer","Ulighed i sundhed og et smuldrende qundhedsvæsen",1,"Ø. Enhedslisten - De Rød-Grønne","Capital region","Female",34,"18-34",TRUE,"left",TRUE,TRUE,TRUE,NA,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0.5,7,5,6,7,5,6.5
5696827496,1,22.279,1.4852295591,"Manglende resourcer i sundhedsvæsen","For mange ansat i offentlig administration","Vattet udenrigspolitik - alt for blød overfor muslimske lande ift koranafbrændning, alt for positiv støtte til Israel trods deres krigshandlinger overfor civile, Rusland fik trods alt skarp kritik, da de gjorde det i Ukraine.",4,4,4,3,1,3,4,1,5,4,3,2,1,1,1,1,NA,"privatøkonomi er forringet for mange mennesker","sygehusvæsen mangler resurser","SU regler er for stramme",2,"V. Venstre, Danmarks Liberale Parti","Zealand","Female",63,"55+",FALSE,"right",FALSE,FALSE,FALSE,"klima",1,0,0,1,0,-1,-1,0,-2,-3,0,0.5,-1,-1.5,4,2,2.5,4.5,1,1
